week,ano,provincia,distrito,us,total
Week 21,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 22,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 23,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 24,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 25,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 26,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 27,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 28,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 29,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 30,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 31,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 32,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 33,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 34,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 35,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 36,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 37,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 38,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 39,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 40,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 41,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 42,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 43,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 44,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 45,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 46,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 47,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 48,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 49,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 50,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 51,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 52,2025,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 1,2026,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 2,2026,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 3,2026,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 4,2026,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 5,2026,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 6,2026,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 7,2026,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 8,2026,MAPUTO CIDADE,KAMUBUKWANA,Privado ConsultÃ³rio DentÃ¡rio Chidumanhane,
Week 49,2024,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 50,2024,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 51,2024,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 52,2024,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 1,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 2,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 3,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 4,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 5,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 6,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 7,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 8,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 9,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 10,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 11,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 12,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 13,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 14,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 15,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 16,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 17,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 18,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 19,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 20,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 21,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 22,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 23,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 24,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 25,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 26,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 27,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 28,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 29,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 30,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 31,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 32,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 33,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 34,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 35,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 36,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 37,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 38,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 39,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 40,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 41,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 42,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 43,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 44,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 45,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 46,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 47,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 48,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 49,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 50,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 51,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 52,2025,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 1,2026,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 2,2026,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 3,2026,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 4,2026,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 5,2026,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 6,2026,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 7,2026,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 8,2026,MAPUTO CIDADE,KAMPFUMO,Centro de Exames MÃ©dicos,
Week 49,2024,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 50,2024,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 51,2024,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 52,2024,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 1,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 2,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 3,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 4,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 5,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 6,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 7,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 8,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 9,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 10,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 11,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 12,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 13,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 14,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 15,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 16,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 17,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 18,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 19,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 20,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 21,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 22,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 23,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 24,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 25,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 26,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 27,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 28,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 29,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 30,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 31,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 32,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 33,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 34,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 35,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 36,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 37,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 38,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 39,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 40,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 41,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 42,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 43,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 44,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 45,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 46,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 47,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 48,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 49,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 50,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 51,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 52,2025,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 1,2026,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 2,2026,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 3,2026,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 4,2026,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 5,2026,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 6,2026,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 7,2026,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 8,2026,SOFALA,CIDADE DA BEIRA,Centro de Tratamento de Epidemias,
Week 49,2024,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 50,2024,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 51,2024,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 52,2024,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 1,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 2,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 3,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 4,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 5,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 6,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 7,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 8,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 9,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 10,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 11,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 12,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 13,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 14,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 15,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 16,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 17,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 18,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 19,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 20,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 21,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 22,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 23,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 24,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 25,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 26,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 27,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 28,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 29,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 30,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 31,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 32,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 33,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 34,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 35,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 36,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 37,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 38,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 39,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 40,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 41,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 42,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 43,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 44,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 45,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 46,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 47,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 48,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 49,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 50,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 51,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 52,2025,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 1,2026,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 2,2026,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 3,2026,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 4,2026,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 5,2026,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 6,2026,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 7,2026,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 8,2026,SOFALA,CIDADE DA BEIRA,CHAEM,
Week 49,2024,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 50,2024,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 51,2024,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 52,2024,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 1,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 2,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 3,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 4,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 5,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 6,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 7,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 8,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 9,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,8
Week 10,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,10
Week 11,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,6
Week 12,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,9
Week 13,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,4
Week 14,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 15,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,15
Week 16,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,8
Week 17,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,2
Week 18,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,9
Week 19,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,5
Week 20,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,8
Week 21,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,15
Week 22,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 23,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 24,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,7
Week 25,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,7
Week 26,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 27,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,9
Week 28,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,25
Week 29,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,20
Week 30,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,23
Week 31,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,17
Week 32,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,8
Week 33,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,8
Week 34,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,13
Week 35,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,14
Week 36,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,19
Week 37,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,12
Week 38,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,9
Week 39,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,13
Week 40,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,7
Week 41,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,18
Week 42,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,15
Week 43,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,8
Week 44,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 45,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 46,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,10
Week 47,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,13
Week 48,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,9
Week 49,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,16
Week 50,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,10
Week 51,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,
Week 52,2025,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,10
Week 1,2026,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,11
Week 2,2026,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,13
Week 3,2026,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,10
Week 4,2026,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,14
Week 5,2026,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,13
Week 6,2026,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,7
Week 7,2026,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,8
Week 8,2026,MAPUTO CIDADE,KAMPFUMO,Clinica Privado Maputo,16
Week 49,2024,MANICA,MOSSURIZE,CS  Bangonhe,
Week 50,2024,MANICA,MOSSURIZE,CS  Bangonhe,19
Week 51,2024,MANICA,MOSSURIZE,CS  Bangonhe,6
Week 52,2024,MANICA,MOSSURIZE,CS  Bangonhe,1
Week 1,2025,MANICA,MOSSURIZE,CS  Bangonhe,1
Week 2,2025,MANICA,MOSSURIZE,CS  Bangonhe,3
Week 3,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 4,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 5,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 6,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 7,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 8,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 9,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 10,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 11,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 12,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 13,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 14,2025,MANICA,MOSSURIZE,CS  Bangonhe,1
Week 15,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 16,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 17,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 18,2025,MANICA,MOSSURIZE,CS  Bangonhe,1
Week 19,2025,MANICA,MOSSURIZE,CS  Bangonhe,1
Week 20,2025,MANICA,MOSSURIZE,CS  Bangonhe,
Week 21,2025,MANICA,MOSSURIZE,CS  Bangonhe,
